"Time","propulsion.port.alternatorVoltage.last","propulsion.port.boostPressure.last",fuel,"propulsion.port.oilPressure.last","propulsion.port.revolutions.last","propulsion.port.runTime.last","propulsion.port.temperature.last","propulsion.port.transmission.oilPressure.last","propulsion.port.transmission.oilTemperature.last","propulsion.starboard.alternatorVoltage.last","propulsion.starboard.boostPressure.last","propulsion.starboard.fuel.rate.last","propulsion.starboard.oilPressure.last","propulsion.starboard.revolutions.last","propulsion.starboard.runTime.last","propulsion.starboard.temperature.last","propulsion.starboard.transmission.oilPressure.last","propulsion.starboard.transmission.oilTemperature.last"
2021-10-25 14:30:30,28.0,0,0.0,192000.0,8.7,2272140.0,337.2,1052900.0,309.2,28.0,0,0.0,180000.0,9.5,2265840.0,338.2,1035400.0,310.3
2021-10-25 14:30:45,28.0,0,0.0,188000.0,10.0,2272140.0,337.2,2459800.0,309.2,27.9,0,0.0,176000.0,10.0,2265840.0,338.2,2403400.0,310.6
2021-10-25 14:31:00,28.0,0,0.0,184000.0,10.0,2272140.0,338.2,2459900.0,309.3,27.9,0,0.0,176000.0,9.9,2265840.0,338.2,2425200.0,310.9
2021-10-25 14:31:15,28.0,0,0.0,300000.0,14.3,2272140.0,338.2,2482700.0,309.6,27.9,0,0.0,256000.0,13.4,2265840.0,339.2,2435500.0,311.3
2021-10-25 14:31:30,28.0,0,0.0,292000.0,14.2,2272140.0,338.2,2480200.0,309.7,27.9,0,0.0,252000.0,13.3,2265840.0,339.2,2435100.0,311.3
2021-10-25 14:31:45,28.0,0,0.0,292000.0,14.2,2272140.0,339.2,2480100.0,309.8,27.9,0,0.0,252000.0,13.3,2266020.0,339.2,2436600.0,311.4
2021-10-25 14:32:00,28.0,0,0.0,288000.0,14.3,2272320.0,339.2,2484000.0,309.8,27.9,0,0.0,248000.0,13.3,2266020.0,340.2,2433800.0,311.4
2021-10-25 14:32:15,28.0,0,0.0,288000.0,14.3,2272320.0,339.2,2484100.0,309.9,27.9,0,0.0,248000.0,13.3,2266020.0,340.2,2433600.0,311.4
2021-10-25 14:32:30,28.0,0,0.0,284000.0,14.2,2272320.0,340.2,2476700.0,309.9,27.8,0,0.0,248000.0,13.3,2266020.0,340.2,2429400.0,311.4
2021-10-25 14:32:45,28.0,0,0.0,284000.0,14.2,2272320.0,340.2,2477800.0,310.0,27.9,0,0.0,244000.0,13.3,2266020.0,340.2,2435200.0,311.4
2021-10-25 14:33:00,28.0,0,0.0,316000.0,15.2,2272320.0,341.2,2491400.0,310.0,27.8,0,0.0,280000.0,14.7,2266020.0,341.2,2469400.0,311.4
2021-10-25 14:33:15,28.0,0,0.0,296000.0,15.0,2272320.0,341.2,2495200.0,310.0,27.8,0,0.0,272000.0,14.6,2266020.0,341.2,2433600.0,311.5
2021-10-25 14:33:30,28.0,0,0.0,276000.0,14.5,2272320.0,341.2,2484500.0,310.1,27.9,0,0.0,272000.0,14.7,2266020.0,341.2,2432100.0,311.5
2021-10-25 14:33:45,28.0,0,0.0,276000.0,14.5,2272320.0,342.2,2485800.0,310.2,27.9,0,0.0,268000.0,14.6,2266020.0,342.2,2444400.0,311.5
2021-10-25 14:34:00,28.0,0,0.0,276000.0,14.4,2272320.0,342.2,2470900.0,310.2,27.9,0,0.0,268000.0,14.6,2266020.0,342.2,2430600.0,311.5
2021-10-25 14:34:15,28.0,0,0.0,276000.0,14.5,2272320.0,342.2,2480200.0,310.2,27.8,0,0.0,268000.0,14.6,2266020.0,342.2,2448400.0,311.5
2021-10-25 14:34:30,28.1,0,0.0,272000.0,14.5,2272320.0,342.2,2476700.0,310.2,27.9,0,0.0,264000.0,14.6,2266020.0,342.2,2432000.0,311.5
2021-10-25 14:34:45,28.0,0,0.0,272000.0,14.5,2272320.0,343.2,2483400.0,310.3,27.9,0,0.0,264000.0,14.6,2266200.0,343.2,2438700.0,311.6
2021-10-25 14:35:00,28.0,0,0.0,272000.0,14.5,2272500.0,343.2,2477300.0,310.3,27.9,0,0.0,260000.0,14.7,2266200.0,343.2,2449300.0,311.6
2021-10-25 14:35:15,28.0,0,0.0,272000.0,14.5,2272500.0,343.2,2474700.0,310.3,27.9,0,0.0,260000.0,14.6,2266200.0,343.2,2443800.0,311.6
2021-10-25 14:35:30,28.0,0,0.0,268000.0,14.5,2272500.0,343.2,2470600.0,310.4,27.9,0,0.0,260000.0,14.6,2266200.0,343.2,2433800.0,311.6
2021-10-25 14:35:45,28.0,0,0.0,264000.0,14.5,2272500.0,344.2,2484900.0,310.4,27.9,0,0.0,256000.0,14.6,2266200.0,343.2,2444200.0,311.6
2021-10-25 14:36:00,28.0,0,0.0,264000.0,14.5,2272500.0,344.2,2476400.0,310.4,27.9,0,0.0,256000.0,14.7,2266200.0,343.2,2446300.0,311.7
2021-10-25 14:36:15,28.0,0,0.0,312000.0,16.3,2272500.0,344.2,2498300.0,310.4,27.9,0,0.0,292000.0,16.1,2266200.0,343.2,2450800.0,311.7
2021-10-25 14:36:30,28.0,0,0.0,308000.0,16.4,2272500.0,343.2,2491000.0,310.5,27.9,0,0.0,292000.0,16.1,2266200.0,343.2,2447700.0,311.8
2021-10-25 14:36:45,28.0,0,0.0,360000.0,18.4,2272500.0,344.2,2507700.0,310.7,27.8,0,0.0,352000.0,18.5,2266200.0,343.2,2468500.0,311.8
2021-10-25 14:37:00,28.0,0,0.0,356000.0,18.4,2272500.0,344.2,2505800.0,310.8,27.8,2000.0,0.0,348000.0,18.4,2266200.0,344.2,2467000.0,311.9
2021-10-25 14:37:15,28.1,0,0.0,160000.0,10.3,2272500.0,344.2,1511700.0,311.0,27.9,0,0.0,184000.0,11.5,2266200.0,344.2,1641900.0,311.9
2021-10-25 14:37:30,28.1,0,0.0,152000.0,9.9,2272500.0,344.2,2425700.0,310.6,27.9,0,0.0,152000.0,10.1,2266200.0,344.2,2404000.0,311.6
2021-10-25 14:37:45,28.1,0,0.0,156000.0,10.0,2272500.0,343.2,2453000.0,310.5,28.0,0,0.0,156000.0,10.3,2266380.0,343.2,2403900.0,311.7
2021-10-25 14:38:00,28.1,0,0.0,156000.0,10.1,2272680.0,343.2,2454600.0,310.3,28.0,0,0.0,152000.0,10.0,2266380.0,343.2,2391300.0,311.7
2021-10-25 14:38:15,28.1,0,0.0,160000.0,10.0,2272680.0,343.2,2454900.0,310.6,28.1,0,0.0,152000.0,10.0,2266380.0,343.2,2425700.0,311.8
2021-10-25 14:38:30,28.1,0,0.0,156000.0,9.9,2272680.0,343.2,2378700.0,310.0,28.0,0,0.0,160000.0,10.4,2266380.0,342.2,1526000.0,311.3
2021-10-25 14:38:45,28.1,0,0.0,156000.0,10.0,2272680.0,343.2,2223800.0,310.5,28.0,0,0.0,148000.0,9.9,2266380.0,342.2,2338300.0,311.6
2021-10-25 14:39:00,27.8,0,0.0,156000.0,10.0,2272680.0,343.2,2427900.0,310.3,27.8,0,0.0,152000.0,9.9,2266380.0,342.2,2222600.0,311.3
2021-10-25 14:39:15,27.9,0,0.0,160000.0,10.0,2272680.0,343.2,2453400.0,310.6,27.9,0,0.0,152000.0,10.0,2266380.0,342.2,2387800.0,311.1
2021-10-25 14:39:30,27.9,0,0.0,164000.0,10.0,2272680.0,343.2,2447800.0,310.4,27.8,0,0.0,160000.0,10.0,2266380.0,342.2,2396500.0,311.0
2021-10-25 14:39:45,28.0,0,0.0,160000.0,10.1,2272680.0,343.2,2457600.0,310.1,28.0,0,0.0,156000.0,10.0,2266380.0,342.2,2412700.0,311.1
2021-10-25 14:40:00,27.0,0,0,4000.0,0.9,2272680.0,343.2,383500.0,327.1,26.8,0,0,0,0.8,2266380.0,342.2,837500.0,311.0
2021-10-25 14:40:15,,,,,,,,695800.0,319.6,,,,,,,,798700.0,310.9
2021-10-25 14:40:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:40:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:41:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:41:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:41:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:41:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:42:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:42:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:42:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:42:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:43:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:43:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:43:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:43:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:44:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:44:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:44:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:44:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:45:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:45:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:45:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:45:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:46:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:46:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:46:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:46:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:47:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:47:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:47:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:47:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:48:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:48:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:48:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:48:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:49:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:49:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:49:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:49:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:50:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:50:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:50:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:50:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:51:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:51:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:51:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:51:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:52:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:52:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:52:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:52:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:53:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:53:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:53:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:53:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:54:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:54:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:54:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:54:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:55:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:55:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:55:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:55:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:56:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:56:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:56:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:56:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:57:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:57:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:57:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:57:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:58:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:58:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:58:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:58:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:59:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:59:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:59:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:59:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:00:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:00:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:00:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:00:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:01:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:01:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:01:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:01:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:02:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:02:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:02:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:02:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:03:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:03:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:03:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:03:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:04:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:04:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:04:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:04:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:05:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:05:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:05:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:05:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:06:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:06:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:06:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:06:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:07:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:07:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:07:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:07:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:08:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:08:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:08:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:08:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:09:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:09:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:09:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:09:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:10:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:10:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:10:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:10:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:11:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:11:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:11:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:11:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:12:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:12:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:12:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:12:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:13:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:13:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:13:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:13:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:14:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:14:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:14:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:14:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:15:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:15:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:15:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:15:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:16:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:16:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:16:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:16:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:17:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:17:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:17:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:17:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:18:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:18:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:18:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:18:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:19:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:19:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:19:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:19:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:20:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:20:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:20:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:20:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:21:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:21:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:21:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:21:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:22:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:22:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:22:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:22:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:23:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:23:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:23:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:23:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:24:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:24:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:24:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:24:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:25:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:25:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:25:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:25:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:26:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:26:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:26:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:26:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:27:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:27:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:27:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:27:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:28:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:28:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:28:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:28:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:29:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:29:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:29:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:29:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:30:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:30:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:30:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:30:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:31:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:31:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:31:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:31:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:32:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:32:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:32:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:32:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:33:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:33:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:33:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:33:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:34:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:34:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:34:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:34:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:35:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:35:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:35:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:35:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:36:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:36:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:36:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:36:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:37:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:37:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:37:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:37:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:38:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:38:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:38:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:38:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:39:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:39:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:39:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:39:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:40:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:40:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:40:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:40:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:41:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:41:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:41:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:41:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:42:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:42:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:42:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:42:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:43:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:43:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:43:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:43:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:44:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:44:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:44:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:44:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:45:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:45:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:45:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:45:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:46:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:46:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:46:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:46:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:47:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:47:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:47:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:47:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:48:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:48:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:48:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:48:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:49:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:49:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:49:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:49:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:50:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:50:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:50:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:50:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:51:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:51:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:51:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:51:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:52:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:52:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:52:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:52:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:53:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:53:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:53:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:53:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:54:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:54:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:54:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:54:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:55:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:55:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:55:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:55:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:56:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:56:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:56:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:56:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:57:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:57:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:57:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:57:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:58:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:58:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:58:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:58:45,,,,,,,,,,,,,,,,,,
2021-10-25 15:59:00,,,,,,,,,,,,,,,,,,
2021-10-25 15:59:15,,,,,,,,,,,,,,,,,,
2021-10-25 15:59:30,,,,,,,,,,,,,,,,,,
2021-10-25 15:59:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:00:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:00:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:00:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:00:45,,,,,,,,,,,,,,,,,,
2021-10-25 16:01:00,,,,,,,,,,,,,,,,,,
2021-10-25 16:01:15,,,,,,,,,,,,,,,,,,
2021-10-25 16:01:30,,,,,,,,,,,,,,,,,,
2021-10-25 16:01:45,,,,,,,,,,,,,,,,,,
